ticket_id,created_date,category,priority,assigned_team,status,resolution_time_hrs,is_escalated,server_id
TKT-15488,2026-04-13,Software,P1,Team B,Escalated,15.54,0,Server-E
TKT-15489,2025-12-31,Network,P4,Team C,Escalated,45.49,0,Server-D
TKT-15490,2025-07-22,Hardware,P3,Team A,Resolved,19.61,0,Server-B
TKT-15491,2025-07-10,Security,P4,Team C,Resolved,22.51,0,Server-A
TKT-15492,2026-05-20,Hardware,P2,Team A,Resolved,49.29,0,Server-A
TKT-15493,2026-05-20,Network,P2,Team A,Escalated,11.56,0,Server-A
TKT-15494,2026-04-17,Network,P4,Team C,Escalated,51.46,0,Server-C
TKT-15495,2026-05-01,Security,P2,Team C,Escalated,62.19,1,Server-A
TKT-15496,2025-12-10,Hardware,P4,Team D,Open,29.19,0,Server-D
TKT-15497,2026-04-29,Network,P1,Team D,Escalated,37.57,0,Server-B
TKT-15498,2026-02-17,Security,P4,Team B,Escalated,56.08,1,Server-E
TKT-15499,2025-12-09,Software,P4,Team B,Resolved,4.09,1,Server-E
TKT-15500,2025-08-03,Hardware,P4,Team D,Escalated,23.67,0,Server-B
TKT-15501,2025-09-22,Network,P4,Team B,Resolved,48.18,0,Server-E
TKT-15502,2025-11-03,Security,P3,Team D,Escalated,38.88,0,Server-B
TKT-15503,2026-02-13,Software,P1,Team B,Resolved,22.61,0,Server-E
TKT-15504,2026-02-14,Network,P2,Team A,Resolved,17.5,1,Server-A
TKT-15505,2026-01-27,Network,P3,Team D,Open,64.65,0,Server-E
TKT-15506,2025-12-29,Software,P1,Team B,Escalated,22.49,0,Server-E
TKT-15507,2025-12-30,Software,P1,Team D,Resolved,5.16,1,Server-D
TKT-15508,2026-02-14,Software,P1,Team B,Escalated,4.89,1,Server-A
TKT-15509,2026-02-05,Security,P3,Team D,Escalated,39.49,0,Server-D
TKT-15510,2025-06-29,Network,P2,Team D,Open,61.43,0,Server-A
TKT-15511,2025-10-20,Security,P3,Team C,Escalated,16.1,0,Server-C
TKT-15512,2026-05-11,Software,P1,Team C,Resolved,16.39,1,Server-C
TKT-15513,2025-12-02,Network,P3,Team D,Resolved,38.62,0,Server-B
TKT-15514,2025-12-05,Security,P3,Team D,Open,32.47,1,Server-D
TKT-15515,2026-01-19,Hardware,P2,Team C,Resolved,60.99,0,Server-D
TKT-15516,2026-04-09,Software,P2,Team B,Escalated,69.45,1,Server-B
TKT-15517,2026-05-19,Network,P1,Team A,Resolved,17.01,0,Server-C
TKT-15518,2025-12-16,Software,P2,Team C,Open,25.87,0,Server-D
TKT-15519,2025-12-02,Software,P4,Team C,Escalated,39.78,0,Server-E
TKT-15520,2026-02-06,Security,P1,Team B,Resolved,5.5,0,Server-B
TKT-15521,2026-04-11,Software,P1,Team D,Escalated,25.63,0,Server-E
TKT-15522,2025-08-28,Software,P4,Team A,Escalated,67.9,0,Server-A
TKT-15523,2026-01-28,Software,P3,Team C,Escalated,5.22,1,Server-C
TKT-15524,2026-06-05,Hardware,P3,Team D,Escalated,44.52,0,Server-E
TKT-15525,2026-04-07,Security,P2,Team C,Resolved,61.72,1,Server-B
TKT-15526,2025-08-25,Security,P4,Team B,Resolved,28.51,0,Server-A
TKT-15527,2025-10-04,Security,P4,Team A,Open,48.34,0,Server-A
TKT-15528,2026-05-09,Network,P4,Team C,Resolved,2.71,0,Server-B
TKT-15529,2025-07-22,Hardware,P2,Team D,Resolved,36.81,0,Server-B
TKT-15530,2026-01-29,Security,P4,Team D,Resolved,41.18,0,Server-A
TKT-15531,2026-01-06,Network,P4,Team B,Escalated,3.4,0,Server-C
TKT-15532,2026-01-28,Hardware,P3,Team B,Open,15.02,0,Server-E
TKT-15533,2025-11-22,Network,P2,Team B,Resolved,64.06,1,Server-B
TKT-15534,2025-06-30,Software,P1,Team A,Resolved,66.14,0,Server-B
TKT-15535,2026-01-29,Network,P3,Team C,Escalated,58.18,0,Server-B
TKT-15536,2025-06-11,Security,P1,Team D,Resolved,55.35,0,Server-C
TKT-15537,2026-03-21,Software,P2,Team B,Resolved,16.2,0,Server-B
TKT-15538,2025-12-03,Network,P3,Team A,Open,61.91,0,Server-D
TKT-15539,2026-01-05,Network,P1,Team A,Escalated,44.16,0,Server-E
TKT-15540,2025-10-10,Network,P3,Team D,Resolved,51.74,0,Server-D
TKT-15541,2026-05-25,Hardware,P1,Team C,Resolved,37.86,0,Server-E
TKT-15542,2025-12-25,Software,P3,Team D,Resolved,28.7,0,Server-A
TKT-15543,2025-09-04,Hardware,P2,Team D,Open,24.74,0,Server-A
TKT-15544,2025-11-23,Software,P3,Team A,Open,70.05,1,Server-D
TKT-15545,2026-03-12,Network,P2,Team D,Open,46.51,1,Server-A
TKT-15546,2026-06-01,Software,P3,Team A,Resolved,68.22,0,Server-B
TKT-15547,2026-03-10,Network,P4,Team B,Resolved,29.69,0,Server-E
TKT-15548,2025-07-13,Hardware,P4,Team B,Resolved,55.38,0,Server-C
TKT-15549,2025-06-16,Security,P1,Team C,Escalated,71.23,1,Server-B
TKT-15550,2026-02-06,Security,P1,Team B,Escalated,36.45,0,Server-C
TKT-15551,2026-04-24,Hardware,P1,Team C,Resolved,38.73,1,Server-D
TKT-15552,2026-01-15,Network,P3,Team D,Escalated,27.82,0,Server-D
TKT-15553,2025-06-26,Software,P1,Team C,Resolved,56.91,0,Server-D
TKT-15554,2026-05-28,Network,P2,Team D,Resolved,13.14,0,Server-A
TKT-15555,2026-05-16,Security,P4,Team C,Resolved,9.79,0,Server-E
TKT-15556,2025-06-12,Network,P4,Team D,Resolved,7.43,0,Server-B
TKT-15557,2026-04-09,Hardware,P4,Team D,Escalated,11.72,0,Server-B
TKT-15558,2026-05-26,Software,P2,Team D,Escalated,51.97,0,Server-C
TKT-15559,2025-12-09,Network,P2,Team A,Resolved,10.61,0,Server-D
TKT-15560,2025-09-15,Network,P4,Team C,Open,29.64,1,Server-D
TKT-15561,2026-04-03,Network,P4,Team A,Resolved,50.26,1,Server-E
TKT-15562,2025-06-26,Security,P4,Team A,Open,24.93,1,Server-B
TKT-15563,2026-03-19,Hardware,P3,Team A,Escalated,64.72,0,Server-B
TKT-15564,2025-09-29,Hardware,P4,Team C,Escalated,27.37,0,Server-A
TKT-15565,2026-05-08,Software,P4,Team A,Resolved,70.35,0,Server-C
TKT-15566,2026-03-19,Network,P4,Team D,Open,50.41,0,Server-B
TKT-15567,2025-10-05,Hardware,P3,Team A,Resolved,51.79,1,Server-D
TKT-15568,2025-06-26,Security,P4,Team A,Escalated,10.09,1,Server-B
TKT-15569,2025-06-07,Network,P4,Team A,Escalated,34.71,0,Server-D
TKT-15570,2025-08-03,Security,P2,Team C,Escalated,25.79,0,Server-D
TKT-15571,2025-12-20,Network,P1,Team C,Resolved,14.77,0,Server-A
TKT-15572,2025-06-18,Network,P3,Team C,Resolved,28.22,0,Server-C
TKT-15573,2026-05-21,Network,P3,Team C,Escalated,9.49,0,Server-C
TKT-15574,2026-01-29,Hardware,P2,Team D,Escalated,12.61,0,Server-A
TKT-15575,2025-07-15,Security,P3,Team A,Escalated,2.53,0,Server-A
TKT-15576,2026-01-29,Security,P3,Team A,Open,26.67,1,Server-B
TKT-15577,2025-11-15,Hardware,P3,Team C,Resolved,39.67,0,Server-E
TKT-15578,2025-09-05,Hardware,P2,Team A,Open,58.45,0,Server-B
TKT-15579,2025-09-24,Network,P4,Team A,Resolved,18.51,0,Server-B
TKT-15580,2026-02-16,Network,P1,Team D,Escalated,16.67,0,Server-B
TKT-15581,2026-04-04,Network,P3,Team C,Open,29.79,0,Server-B
TKT-15582,2025-12-11,Software,P3,Team C,Escalated,47.93,0,Server-C
TKT-15583,2026-02-05,Hardware,P3,Team A,Escalated,33.8,0,Server-A
TKT-15584,2025-12-22,Software,P3,Team D,Resolved,27.94,1,Server-C
TKT-15585,2026-04-02,Security,P2,Team C,Open,16.5,0,Server-E
TKT-15586,2026-03-20,Hardware,P2,Team B,Escalated,1.97,0,Server-A
TKT-15587,2026-05-12,Network,P3,Team D,Resolved,30.09,1,Server-A
TKT-15588,2025-09-26,Software,P3,Team D,Open,45.67,1,Server-B
TKT-15589,2025-07-12,Hardware,P1,Team D,Escalated,35.0,0,Server-A
TKT-15590,2026-03-07,Software,P1,Team D,Open,10.65,0,Server-B
TKT-15591,2025-08-06,Hardware,P3,Team C,Resolved,57.83,0,Server-A
TKT-15592,2026-03-15,Software,P1,Team A,Escalated,54.93,1,Server-D
TKT-15593,2025-06-08,Hardware,P1,Team B,Resolved,19.08,1,Server-B
TKT-15594,2026-01-03,Software,P4,Team B,Escalated,23.56,1,Server-E
TKT-15595,2025-11-08,Software,P4,Team D,Resolved,26.42,0,Server-A
TKT-15596,2025-07-27,Network,P2,Team C,Resolved,23.32,0,Server-D
TKT-15597,2025-10-13,Hardware,P3,Team B,Resolved,33.76,0,Server-E
TKT-15598,2025-08-23,Software,P2,Team B,Open,9.61,0,Server-C
TKT-15599,2025-11-15,Security,P4,Team A,Resolved,54.06,1,Server-E
TKT-15600,2025-08-13,Network,P2,Team B,Resolved,19.47,0,Server-A
TKT-15601,2025-12-25,Security,P4,Team C,Open,28.51,0,Server-D
TKT-15602,2026-01-24,Network,P2,Team B,Resolved,29.21,0,Server-B
TKT-15603,2025-12-27,Hardware,P1,Team B,Resolved,24.97,0,Server-B
TKT-15604,2025-09-23,Network,P1,Team A,Open,33.77,1,Server-C
TKT-15605,2026-04-10,Network,P4,Team C,Open,56.07,0,Server-E
TKT-15606,2025-08-09,Security,P2,Team C,Open,37.98,0,Server-C
TKT-15607,2025-08-19,Software,P1,Team D,Escalated,53.96,0,Server-B
TKT-15608,2026-04-14,Software,P1,Team C,Resolved,26.02,1,Server-B
TKT-15609,2025-09-25,Hardware,P3,Team D,Escalated,65.77,0,Server-D
TKT-15610,2025-12-03,Security,P3,Team A,Escalated,23.71,0,Server-A
TKT-15611,2025-07-11,Software,P1,Team D,Open,55.19,0,Server-D
TKT-15612,2025-08-02,Security,P1,Team A,Resolved,47.41,0,Server-B
TKT-15613,2026-04-17,Network,P3,Team D,Open,23.43,0,Server-A
TKT-15614,2026-03-05,Hardware,P1,Team D,Resolved,20.58,0,Server-D
TKT-15615,2026-05-07,Network,P1,Team B,Escalated,28.39,0,Server-B
TKT-15616,2025-11-16,Software,P4,Team B,Open,6.56,1,Server-A
TKT-15617,2026-01-12,Security,P4,Team C,Resolved,54.24,0,Server-A
TKT-15618,2026-03-20,Software,P4,Team A,Open,26.43,0,Server-D
TKT-15619,2025-06-19,Network,P4,Team C,Escalated,44.23,0,Server-B
TKT-15620,2025-12-30,Network,P1,Team D,Open,57.16,0,Server-C
TKT-15621,2025-06-26,Security,P4,Team C,Open,44.54,0,Server-C
TKT-15622,2025-08-04,Security,P4,Team A,Open,22.19,1,Server-E
TKT-15623,2025-07-18,Network,P2,Team B,Resolved,1.69,0,Server-B
TKT-15624,2025-06-29,Network,P4,Team C,Open,39.71,0,Server-B
TKT-15625,2025-11-04,Network,P4,Team D,Escalated,52.98,0,Server-A
TKT-15626,2025-12-30,Hardware,P3,Team D,Open,3.47,0,Server-D
TKT-15627,2026-01-31,Software,P1,Team A,Escalated,23.01,1,Server-B
TKT-15628,2025-09-08,Security,P3,Team B,Open,71.14,0,Server-D
TKT-15629,2025-10-25,Security,P2,Team C,Open,9.26,1,Server-D
TKT-15630,2025-06-11,Software,P2,Team B,Resolved,40.96,0,Server-B
TKT-15631,2026-03-31,Hardware,P2,Team C,Escalated,16.2,0,Server-E
TKT-15632,2026-04-01,Security,P3,Team C,Open,59.16,0,Server-D
TKT-15633,2026-01-26,Hardware,P1,Team D,Open,6.32,0,Server-B
TKT-15634,2025-08-12,Network,P1,Team B,Resolved,68.45,0,Server-C
TKT-15635,2025-11-10,Hardware,P2,Team D,Open,38.06,0,Server-A
TKT-15636,2026-01-06,Hardware,P2,Team B,Open,11.01,0,Server-C
TKT-15637,2026-03-05,Network,P2,Team C,Escalated,35.53,0,Server-E
TKT-15638,2025-06-11,Security,P4,Team B,Open,66.47,0,Server-E
TKT-15639,2026-01-23,Hardware,P4,Team D,Resolved,51.35,0,Server-E
TKT-15640,2025-10-15,Network,P3,Team C,Escalated,13.43,0,Server-C
TKT-15641,2026-01-08,Hardware,P2,Team B,Open,42.88,1,Server-D
TKT-15642,2026-02-01,Network,P1,Team B,Escalated,41.53,0,Server-B
TKT-15643,2026-04-12,Security,P1,Team C,Resolved,27.06,0,Server-C
TKT-15644,2026-05-18,Network,P4,Team C,Escalated,55.65,0,Server-A
TKT-15645,2026-03-10,Software,P4,Team B,Escalated,36.44,0,Server-D
TKT-15646,2026-04-16,Software,P4,Team B,Resolved,3.21,0,Server-D
TKT-15647,2025-06-23,Software,P3,Team B,Resolved,49.79,0,Server-C
TKT-15648,2025-09-25,Security,P1,Team A,Escalated,37.11,0,Server-E
TKT-15649,2025-10-13,Hardware,P1,Team B,Resolved,53.83,1,Server-A
TKT-15650,2025-06-11,Security,P2,Team C,Escalated,11.88,0,Server-B
TKT-15651,2026-04-04,Hardware,P3,Team B,Escalated,41.67,1,Server-A
TKT-15652,2025-10-11,Network,P3,Team B,Resolved,5.04,0,Server-C
TKT-15653,2026-05-12,Software,P4,Team B,Open,4.99,0,Server-E
TKT-15654,2025-11-11,Software,P1,Team B,Open,61.04,0,Server-A
TKT-15655,2026-03-30,Software,P4,Team D,Open,40.74,1,Server-B
TKT-15656,2025-10-08,Software,P2,Team A,Open,32.51,1,Server-B
TKT-15657,2025-09-20,Software,P2,Team B,Resolved,16.36,1,Server-A
TKT-15658,2026-03-04,Hardware,P2,Team C,Resolved,34.79,0,Server-D
TKT-15659,2026-05-16,Security,P4,Team D,Escalated,41.7,1,Server-D
TKT-15660,2026-05-24,Network,P3,Team B,Resolved,7.72,1,Server-B
TKT-15661,2025-08-22,Hardware,P2,Team D,Resolved,48.69,0,Server-B
TKT-15662,2025-11-01,Security,P4,Team B,Escalated,46.07,0,Server-D
TKT-15663,2025-10-02,Hardware,P4,Team B,Resolved,69.77,1,Server-E
TKT-15664,2026-01-26,Network,P3,Team C,Escalated,48.3,0,Server-C
TKT-15665,2025-10-10,Software,P2,Team B,Escalated,59.39,1,Server-C
TKT-15666,2025-07-27,Security,P2,Team A,Open,42.96,0,Server-B
TKT-15667,2026-04-20,Software,P1,Team D,Escalated,57.97,1,Server-C
TKT-15668,2026-03-22,Hardware,P3,Team C,Escalated,62.03,0,Server-B
TKT-15669,2025-11-21,Network,P1,Team B,Resolved,50.99,1,Server-A
TKT-15670,2025-06-18,Hardware,P1,Team A,Escalated,6.73,0,Server-C
TKT-15671,2025-06-22,Software,P4,Team D,Resolved,33.52,1,Server-A
TKT-15672,2025-12-20,Software,P3,Team D,Escalated,45.17,0,Server-C
TKT-15673,2026-04-11,Software,P4,Team A,Resolved,29.58,0,Server-A
TKT-15674,2026-04-08,Software,P2,Team A,Resolved,15.49,1,Server-A
TKT-15675,2026-03-04,Software,P4,Team C,Open,54.95,0,Server-E
TKT-15676,2026-01-17,Network,P4,Team C,Open,32.87,1,Server-C
TKT-15677,2025-12-13,Hardware,P4,Team D,Resolved,46.53,0,Server-B
TKT-15678,2026-02-14,Network,P3,Team A,Escalated,34.85,0,Server-C
TKT-15679,2025-10-03,Hardware,P3,Team A,Resolved,4.22,0,Server-E
TKT-15680,2026-02-19,Hardware,P4,Team B,Escalated,40.93,1,Server-C
TKT-15681,2025-12-19,Security,P4,Team D,Escalated,40.03,0,Server-A
TKT-15682,2025-06-17,Hardware,P1,Team A,Open,52.9,1,Server-D
TKT-15683,2026-01-20,Network,P1,Team B,Escalated,69.33,0,Server-A
TKT-15684,2026-02-17,Hardware,P2,Team C,Resolved,21.15,0,Server-B
TKT-15685,2025-09-29,Network,P1,Team C,Escalated,13.88,0,Server-A
TKT-15686,2025-10-07,Network,P4,Team A,Resolved,19.68,0,Server-B
TKT-15687,2025-12-09,Security,P1,Team D,Resolved,37.44,0,Server-E
TKT-15688,2025-08-26,Network,P4,Team B,Resolved,18.57,0,Server-D
TKT-15689,2026-05-29,Hardware,P1,Team D,Resolved,18.91,0,Server-B
TKT-15690,2025-11-22,Security,P2,Team A,Resolved,53.63,0,Server-E
TKT-15691,2025-08-15,Network,P1,Team A,Resolved,71.7,1,Server-D
TKT-15692,2025-06-07,Software,P1,Team D,Resolved,63.05,0,Server-A
TKT-15693,2025-07-28,Software,P3,Team B,Resolved,61.3,0,Server-C
TKT-15694,2026-01-19,Network,P3,Team C,Escalated,66.12,0,Server-B
TKT-15695,2026-03-14,Network,P1,Team A,Resolved,59.22,0,Server-A
TKT-15696,2025-09-13,Security,P1,Team B,Escalated,15.46,1,Server-A
TKT-15697,2026-05-24,Hardware,P4,Team A,Escalated,11.95,0,Server-C
TKT-15698,2026-02-23,Hardware,P4,Team D,Resolved,41.7,1,Server-C
TKT-15699,2026-01-11,Network,P1,Team B,Open,63.13,0,Server-E
TKT-15700,2026-05-19,Software,P2,Team C,Escalated,23.38,1,Server-E
TKT-15701,2026-04-16,Software,P4,Team A,Open,35.18,1,Server-E
TKT-15702,2025-07-19,Network,P2,Team D,Resolved,18.92,1,Server-C
TKT-15703,2025-10-01,Security,P2,Team B,Escalated,31.96,0,Server-C
TKT-15704,2026-04-19,Hardware,P1,Team C,Resolved,62.13,1,Server-D
TKT-15705,2025-11-14,Software,P4,Team A,Resolved,48.06,0,Server-D
TKT-15706,2026-05-04,Security,P2,Team A,Open,67.99,0,Server-E
TKT-15707,2026-03-08,Hardware,P3,Team B,Resolved,23.35,0,Server-E
TKT-15708,2026-01-07,Security,P2,Team B,Escalated,20.99,1,Server-C
TKT-15709,2025-11-25,Security,P3,Team A,Resolved,34.88,1,Server-B
TKT-15710,2026-03-27,Security,P2,Team B,Escalated,64.94,0,Server-B
TKT-15711,2026-04-30,Network,P2,Team B,Open,7.33,1,Server-A
TKT-15712,2025-06-26,Software,P4,Team D,Open,49.59,1,Server-A
TKT-15713,2026-05-02,Hardware,P2,Team D,Open,10.48,0,Server-B
TKT-15714,2025-09-14,Software,P2,Team B,Resolved,53.34,0,Server-D
TKT-15715,2026-02-20,Security,P2,Team C,Escalated,27.46,0,Server-E
TKT-15716,2025-07-09,Hardware,P4,Team A,Open,30.18,1,Server-D
TKT-15717,2025-08-19,Hardware,P4,Team B,Escalated,41.43,0,Server-E
TKT-15718,2025-06-05,Security,P1,Team A,Escalated,34.69,0,Server-D
TKT-15719,2026-05-27,Hardware,P2,Team A,Open,32.62,0,Server-D
TKT-15720,2025-10-25,Security,P3,Team A,Open,39.39,0,Server-A
TKT-15721,2026-02-18,Software,P2,Team A,Escalated,29.75,0,Server-E
TKT-15722,2025-12-17,Software,P1,Team D,Open,25.81,0,Server-E
TKT-15723,2026-01-17,Network,P1,Team D,Resolved,31.5,0,Server-D
TKT-15724,2025-10-16,Security,P4,Team B,Open,31.86,0,Server-D
TKT-15725,2026-05-01,Hardware,P2,Team D,Resolved,22.49,0,Server-E
TKT-15726,2026-02-24,Network,P4,Team B,Resolved,58.23,0,Server-C
TKT-15727,2025-06-18,Software,P3,Team D,Resolved,31.48,0,Server-D
TKT-15728,2025-09-06,Security,P3,Team A,Resolved,50.91,1,Server-E
TKT-15729,2026-05-03,Network,P3,Team C,Open,44.78,0,Server-D
TKT-15730,2025-07-26,Network,P3,Team C,Open,20.58,0,Server-A
TKT-15731,2026-02-07,Hardware,P3,Team C,Open,68.32,1,Server-C
TKT-15732,2026-04-09,Hardware,P3,Team B,Open,22.84,1,Server-A
TKT-15733,2026-01-14,Hardware,P3,Team C,Escalated,47.9,0,Server-B
TKT-15734,2026-03-29,Network,P3,Team D,Resolved,46.57,0,Server-E
TKT-15735,2025-10-03,Security,P1,Team A,Escalated,10.22,0,Server-E
TKT-15736,2025-11-21,Network,P2,Team C,Resolved,36.84,0,Server-B
TKT-15737,2026-02-02,Hardware,P2,Team B,Open,24.34,0,Server-D
TKT-15738,2025-10-10,Security,P1,Team A,Escalated,68.46,0,Server-D
TKT-15739,2026-03-03,Software,P3,Team B,Open,56.86,0,Server-A
TKT-15740,2025-11-23,Security,P1,Team A,Resolved,20.09,1,Server-C
TKT-15741,2026-06-02,Security,P2,Team C,Escalated,38.72,1,Server-D
TKT-15742,2025-12-25,Software,P3,Team A,Escalated,8.46,0,Server-A
TKT-15743,2025-07-19,Hardware,P3,Team C,Open,51.87,0,Server-B
TKT-15744,2025-08-21,Hardware,P2,Team C,Escalated,70.61,1,Server-B
TKT-15745,2025-12-08,Security,P3,Team C,Escalated,31.51,0,Server-D
TKT-15746,2026-02-23,Network,P1,Team D,Resolved,35.23,0,Server-D
TKT-15747,2025-07-07,Network,P3,Team C,Escalated,35.47,0,Server-E
TKT-15748,2026-02-14,Software,P2,Team A,Resolved,15.32,0,Server-E
TKT-15749,2026-05-17,Network,P4,Team C,Escalated,70.95,0,Server-A
TKT-15750,2026-05-18,Hardware,P2,Team C,Resolved,2.43,0,Server-C
TKT-15751,2025-06-13,Security,P3,Team A,Escalated,16.92,0,Server-C
TKT-15752,2026-03-17,Network,P1,Team B,Escalated,7.55,0,Server-B
TKT-15753,2026-02-17,Software,P3,Team A,Resolved,71.24,0,Server-D
TKT-15754,2026-04-07,Security,P2,Team D,Open,47.4,1,Server-D
TKT-15755,2026-05-01,Hardware,P1,Team D,Open,53.52,0,Server-B
TKT-15756,2026-04-10,Software,P2,Team C,Escalated,58.42,0,Server-D
TKT-15757,2026-04-03,Network,P4,Team B,Resolved,47.03,1,Server-A
TKT-15758,2026-05-22,Network,P2,Team D,Open,18.2,0,Server-D
TKT-15759,2025-12-16,Security,P4,Team B,Escalated,34.05,0,Server-D
TKT-15760,2025-12-15,Network,P2,Team D,Open,9.43,0,Server-E
TKT-15761,2026-02-11,Security,P1,Team C,Escalated,34.12,0,Server-B
TKT-15762,2026-02-02,Security,P3,Team B,Open,45.89,0,Server-A
TKT-15763,2025-06-26,Software,P1,Team D,Escalated,60.5,0,Server-C
TKT-15764,2025-11-09,Network,P4,Team A,Open,33.75,0,Server-E
TKT-15765,2025-11-09,Network,P3,Team B,Escalated,26.4,0,Server-C
TKT-15766,2025-11-05,Software,P4,Team D,Open,35.57,0,Server-A
TKT-15767,2025-11-07,Network,P2,Team A,Open,8.32,0,Server-B
TKT-15768,2026-03-02,Network,P2,Team A,Open,44.69,1,Server-D
TKT-15769,2025-07-02,Network,P1,Team A,Escalated,4.52,0,Server-B
TKT-15770,2026-05-28,Security,P4,Team C,Resolved,42.31,0,Server-B
TKT-15771,2025-08-27,Hardware,P2,Team D,Resolved,52.7,1,Server-C
TKT-15772,2025-08-11,Hardware,P4,Team A,Open,15.86,0,Server-D
TKT-15773,2025-09-13,Security,P4,Team C,Resolved,42.96,0,Server-E
TKT-15774,2025-11-23,Security,P3,Team A,Open,9.38,0,Server-E
TKT-15775,2026-05-18,Security,P4,Team A,Open,18.93,0,Server-E
TKT-15776,2026-03-30,Security,P2,Team D,Escalated,58.45,1,Server-A
TKT-15777,2026-01-22,Network,P4,Team B,Open,9.06,1,Server-C
TKT-15778,2026-01-28,Hardware,P2,Team A,Escalated,30.31,1,Server-B
TKT-15779,2025-09-28,Hardware,P1,Team B,Escalated,39.37,0,Server-E
TKT-15780,2025-11-22,Security,P2,Team A,Escalated,60.04,0,Server-C
TKT-15781,2025-08-13,Security,P3,Team B,Resolved,47.42,1,Server-C
TKT-15782,2025-09-07,Security,P2,Team D,Open,37.44,0,Server-B
TKT-15783,2025-11-13,Security,P1,Team A,Escalated,41.12,0,Server-D
TKT-15784,2026-03-31,Security,P3,Team C,Resolved,58.66,0,Server-A
TKT-15785,2025-10-07,Security,P3,Team A,Escalated,61.8,1,Server-E
TKT-15786,2025-09-06,Hardware,P3,Team B,Escalated,67.49,0,Server-B
TKT-15787,2026-04-29,Software,P1,Team A,Resolved,7.5,0,Server-A
TKT-15788,2025-09-13,Software,P2,Team A,Resolved,37.31,0,Server-E
TKT-15789,2026-04-14,Hardware,P4,Team C,Escalated,60.96,1,Server-B
TKT-15790,2025-09-19,Network,P2,Team A,Escalated,54.85,0,Server-A
TKT-15791,2025-08-10,Software,P4,Team C,Escalated,43.26,0,Server-A
TKT-15792,2025-12-22,Software,P1,Team B,Resolved,64.76,1,Server-D
TKT-15793,2025-12-26,Security,P2,Team D,Open,3.32,1,Server-E
TKT-15794,2025-10-09,Security,P3,Team C,Open,58.12,0,Server-C
TKT-15795,2025-09-26,Software,P2,Team D,Escalated,29.41,0,Server-D
TKT-15796,2025-10-11,Software,P4,Team D,Escalated,5.28,0,Server-C
TKT-15797,2026-01-12,Software,P1,Team B,Resolved,53.17,1,Server-E
TKT-15798,2026-05-23,Hardware,P1,Team C,Open,10.75,0,Server-D
TKT-15799,2025-10-31,Software,P3,Team A,Escalated,10.9,0,Server-B
TKT-15800,2025-10-09,Software,P4,Team C,Resolved,59.86,0,Server-C
TKT-15801,2026-01-19,Security,P4,Team A,Open,70.36,0,Server-C
TKT-15802,2025-06-05,Network,P3,Team D,Resolved,24.24,0,Server-C
TKT-15803,2026-01-14,Software,P3,Team A,Resolved,23.12,0,Server-C
TKT-15804,2026-01-28,Security,P1,Team B,Escalated,10.35,0,Server-E
TKT-15805,2026-01-23,Hardware,P1,Team B,Resolved,54.54,0,Server-B
TKT-15806,2025-11-15,Software,P3,Team A,Resolved,49.69,0,Server-E
TKT-15807,2025-08-30,Network,P1,Team B,Resolved,56.75,0,Server-C
TKT-15808,2026-06-01,Hardware,P4,Team C,Open,49.42,0,Server-C
TKT-15809,2026-05-29,Software,P4,Team D,Open,65.01,1,Server-A
TKT-15810,2026-04-15,Software,P2,Team C,Open,24.56,0,Server-C
TKT-15811,2025-09-07,Security,P1,Team D,Escalated,7.57,0,Server-C
TKT-15812,2025-06-26,Network,P4,Team C,Resolved,59.3,0,Server-A
TKT-15813,2026-03-13,Hardware,P1,Team B,Resolved,68.43,0,Server-B
TKT-15814,2026-04-11,Hardware,P3,Team A,Open,50.17,0,Server-D
TKT-15815,2025-10-09,Network,P3,Team B,Escalated,66.62,1,Server-B
TKT-15816,2025-07-17,Security,P4,Team D,Resolved,42.6,0,Server-C
TKT-15817,2025-11-10,Software,P1,Team B,Open,68.52,1,Server-B
TKT-15818,2025-07-26,Network,P4,Team D,Open,26.9,0,Server-D
TKT-15819,2026-05-12,Hardware,P2,Team B,Open,41.51,1,Server-E
TKT-15820,2026-01-01,Hardware,P2,Team D,Open,35.11,0,Server-D
TKT-15821,2025-08-19,Security,P3,Team A,Resolved,68.59,0,Server-E
TKT-15822,2025-08-13,Software,P1,Team D,Escalated,26.27,0,Server-C
TKT-15823,2026-04-12,Network,P1,Team C,Resolved,42.09,0,Server-E
