log_id,timestamp,server_id,log_level,uptime_percentage,response_time_ms
LOG-16034,2026-04-28 18:20:42,Server-B,CRITICAL,91.35,1497.7
LOG-16035,2025-09-10 17:43:45,Server-D,ERROR,88.36,720.04
LOG-16036,2026-02-09 09:41:43,Server-C,ERROR,95.34,53.56
LOG-16037,2026-05-27 03:49:28,Server-E,INFO,99.52,134.28
LOG-16038,2025-12-26 15:18:56,Server-B,INFO,97.92,1585.91
LOG-16039,2026-01-27 02:03:29,Server-E,INFO,95.47,1114.04
LOG-16040,2026-01-15 18:26:30,Server-B,CRITICAL,85.2,1366.94
LOG-16041,2025-12-30 14:42:25,Server-E,CRITICAL,88.47,1448.57
LOG-16042,2025-11-30 15:41:28,Server-C,CRITICAL,96.49,1276.42
LOG-16043,2025-09-10 20:42:22,Server-A,INFO,98.0,1392.62
LOG-16044,2025-09-22 13:56:29,Server-A,CRITICAL,92.37,1066.43
LOG-16045,2025-12-24 22:07:23,Server-D,WARN,85.93,1577.55
LOG-16046,2026-04-28 08:18:56,Server-A,WARN,86.68,516.85
LOG-16047,2025-12-25 10:27:21,Server-B,CRITICAL,95.81,1047.82
LOG-16048,2026-04-17 06:58:23,Server-E,CRITICAL,88.6,1088.88
LOG-16049,2026-01-28 21:20:17,Server-B,ERROR,91.88,483.84
LOG-16050,2026-04-07 13:09:52,Server-A,CRITICAL,91.93,880.15
LOG-16051,2025-10-25 02:16:49,Server-B,WARN,87.51,1833.6
LOG-16052,2026-04-11 10:20:04,Server-C,INFO,96.95,722.27
LOG-16053,2026-05-11 08:08:43,Server-D,CRITICAL,93.11,521.37
LOG-16054,2025-12-03 03:03:29,Server-B,ERROR,91.63,1473.71
LOG-16055,2025-06-14 03:14:05,Server-D,WARN,91.41,1383.93
LOG-16056,2025-08-31 14:49:45,Server-B,WARN,93.37,156.19
LOG-16057,2025-10-22 20:51:29,Server-C,CRITICAL,96.7,174.96
LOG-16058,2025-11-25 21:35:30,Server-C,CRITICAL,90.07,1531.56
LOG-16059,2026-01-16 05:21:12,Server-D,ERROR,90.33,894.91
LOG-16060,2025-08-12 01:52:30,Server-B,WARN,95.5,1948.55
LOG-16061,2026-05-30 19:05:16,Server-D,ERROR,87.86,537.31
LOG-16062,2025-12-11 13:24:00,Server-C,WARN,87.9,1409.15
LOG-16063,2026-01-09 15:44:33,Server-E,CRITICAL,97.07,1741.29
LOG-16064,2026-02-23 15:05:36,Server-C,ERROR,99.78,800.91
LOG-16065,2025-09-07 21:37:54,Server-B,CRITICAL,90.69,620.66
LOG-16066,2026-02-13 06:10:14,Server-A,CRITICAL,86.12,300.26
LOG-16067,2025-09-28 15:27:44,Server-E,WARN,95.41,857.54
LOG-16068,2026-03-18 19:01:15,Server-D,WARN,86.91,1620.21
LOG-16069,2026-05-18 22:38:10,Server-A,ERROR,90.98,462.07
LOG-16070,2025-12-15 13:27:39,Server-C,INFO,86.55,1260.57
LOG-16071,2025-08-04 22:53:55,Server-B,ERROR,88.88,1528.25
LOG-16072,2025-11-21 22:12:21,Server-D,WARN,88.57,214.88
LOG-16073,2026-02-08 06:28:19,Server-B,CRITICAL,93.14,246.65
LOG-16074,2025-09-21 07:52:19,Server-D,ERROR,90.2,1274.76
LOG-16075,2026-03-25 07:43:12,Server-E,CRITICAL,98.66,320.8
LOG-16076,2026-01-16 09:03:55,Server-A,WARN,97.27,1980.0
LOG-16077,2025-07-21 21:59:18,Server-A,CRITICAL,91.73,1209.54
LOG-16078,2025-06-14 05:48:42,Server-D,INFO,91.02,873.45
LOG-16079,2026-02-23 06:34:43,Server-E,WARN,97.38,1695.0
LOG-16080,2025-09-20 08:57:53,Server-C,ERROR,91.07,1917.86
LOG-16081,2026-02-27 03:26:42,Server-E,ERROR,97.27,540.24
LOG-16082,2025-12-15 15:59:30,Server-E,INFO,88.27,1588.49
LOG-16083,2026-02-23 18:18:02,Server-C,WARN,92.65,51.85
LOG-16084,2025-08-12 23:27:41,Server-B,WARN,98.54,1844.27
LOG-16085,2025-07-24 06:13:42,Server-E,INFO,85.53,1843.49
LOG-16086,2025-07-22 21:26:27,Server-D,ERROR,91.48,461.32
LOG-16087,2025-08-04 15:47:53,Server-E,CRITICAL,95.99,834.72
LOG-16088,2025-08-08 00:41:15,Server-C,INFO,94.99,1845.11
LOG-16089,2026-04-11 17:43:59,Server-E,ERROR,93.03,1234.39
LOG-16090,2025-12-19 20:59:21,Server-C,INFO,92.38,1593.52
LOG-16091,2025-10-24 19:44:50,Server-E,ERROR,87.82,1098.25
LOG-16092,2026-03-16 18:02:14,Server-D,INFO,89.96,347.7
LOG-16093,2025-07-26 17:11:41,Server-A,INFO,85.36,1972.16
LOG-16094,2025-06-15 01:53:12,Server-E,CRITICAL,88.71,1526.15
LOG-16095,2025-10-22 10:29:45,Server-A,WARN,95.96,696.56
LOG-16096,2026-04-01 06:27:32,Server-B,WARN,86.47,815.51
LOG-16097,2025-09-14 21:08:41,Server-A,ERROR,98.25,822.85
LOG-16098,2025-10-29 06:27:06,Server-B,INFO,98.88,1945.49
LOG-16099,2025-08-06 07:21:01,Server-C,ERROR,90.48,276.68
LOG-16100,2026-01-06 16:40:59,Server-A,CRITICAL,99.91,268.24
LOG-16101,2026-05-15 08:49:30,Server-E,INFO,92.46,1866.02
LOG-16102,2025-06-30 15:30:16,Server-A,CRITICAL,97.18,809.9
LOG-16103,2026-04-19 19:55:04,Server-A,WARN,88.82,1506.75
LOG-16104,2025-11-19 07:11:46,Server-B,INFO,97.74,1012.22
LOG-16105,2025-07-09 23:23:43,Server-D,WARN,86.03,938.04
LOG-16106,2025-11-30 16:46:55,Server-A,WARN,96.53,850.6
LOG-16107,2025-12-13 06:07:19,Server-B,CRITICAL,96.9,1260.1
LOG-16108,2026-06-02 04:34:31,Server-A,ERROR,97.94,1048.14
LOG-16109,2025-12-06 22:33:20,Server-A,CRITICAL,91.43,796.62
LOG-16110,2026-04-24 16:32:02,Server-D,CRITICAL,94.64,522.29
LOG-16111,2026-02-05 12:35:36,Server-E,CRITICAL,88.58,1996.37
LOG-16112,2026-02-17 18:18:50,Server-B,INFO,86.72,515.43
LOG-16113,2025-08-02 12:09:39,Server-B,ERROR,88.4,1029.66
LOG-16114,2025-09-15 02:48:59,Server-C,WARN,91.61,1928.61
LOG-16115,2025-10-21 18:58:21,Server-B,ERROR,97.43,1036.21
LOG-16116,2026-01-14 00:16:44,Server-D,ERROR,92.95,1478.58
LOG-16117,2026-03-21 08:39:43,Server-B,ERROR,99.74,426.0
LOG-16118,2026-01-15 20:57:56,Server-E,WARN,94.2,866.55
LOG-16119,2026-06-02 11:52:44,Server-E,ERROR,93.73,872.8
LOG-16120,2025-09-07 07:46:53,Server-E,CRITICAL,89.97,535.31
LOG-16121,2026-03-29 18:11:04,Server-A,WARN,87.24,458.79
LOG-16122,2026-01-15 14:30:31,Server-E,WARN,86.05,182.25
LOG-16123,2026-02-07 20:55:38,Server-D,ERROR,91.0,709.75
LOG-16124,2025-10-31 06:11:10,Server-A,WARN,92.53,219.96
LOG-16125,2025-09-16 19:09:37,Server-A,ERROR,88.79,1526.23
LOG-16126,2025-07-15 13:47:41,Server-E,CRITICAL,91.63,989.85
LOG-16127,2026-01-03 14:45:12,Server-A,ERROR,91.23,1027.37
LOG-16128,2025-06-12 13:23:01,Server-C,ERROR,91.45,345.12
LOG-16129,2026-02-13 01:26:29,Server-B,CRITICAL,85.37,670.87
LOG-16130,2026-04-23 17:23:10,Server-B,ERROR,92.03,1267.81
LOG-16131,2026-03-08 10:22:41,Server-B,CRITICAL,96.15,556.06
LOG-16132,2026-01-27 15:52:18,Server-C,INFO,88.59,297.01
LOG-16133,2025-08-26 10:16:22,Server-B,WARN,98.02,1680.17
LOG-16134,2026-03-10 15:41:14,Server-C,CRITICAL,95.28,348.97
LOG-16135,2026-04-24 19:03:37,Server-A,WARN,96.04,118.34
LOG-16136,2026-04-06 17:53:49,Server-E,INFO,85.29,1203.16
LOG-16137,2025-11-11 19:15:15,Server-A,ERROR,85.18,1113.92
LOG-16138,2025-07-19 12:31:55,Server-E,INFO,90.22,1379.99
LOG-16139,2025-11-12 14:43:10,Server-E,CRITICAL,92.86,1496.51
LOG-16140,2025-11-28 23:44:49,Server-E,WARN,93.2,1786.67
LOG-16141,2026-04-30 07:55:24,Server-B,WARN,98.58,892.6
LOG-16142,2025-12-16 18:00:53,Server-E,WARN,96.7,841.76
LOG-16143,2025-07-17 18:16:49,Server-A,CRITICAL,91.34,1459.34
LOG-16144,2026-02-10 20:05:06,Server-E,ERROR,92.57,604.59
LOG-16145,2025-09-07 22:42:09,Server-A,ERROR,88.37,1559.6
LOG-16146,2025-12-13 18:47:30,Server-D,ERROR,94.8,1809.84
LOG-16147,2025-10-18 00:11:41,Server-A,ERROR,92.01,490.72
LOG-16148,2026-02-02 03:18:31,Server-B,ERROR,94.25,232.8
LOG-16149,2026-01-30 01:27:40,Server-D,INFO,94.15,1323.31
LOG-16150,2026-03-14 17:19:48,Server-C,ERROR,95.94,679.61
LOG-16151,2026-01-10 14:35:38,Server-E,INFO,89.78,419.32
LOG-16152,2025-12-02 09:57:19,Server-B,INFO,93.77,360.75
LOG-16153,2025-07-30 16:45:01,Server-C,WARN,96.03,1438.4
LOG-16154,2025-06-20 15:26:26,Server-B,ERROR,94.57,1869.6
LOG-16155,2025-08-12 04:47:34,Server-E,WARN,97.51,1696.4
LOG-16156,2025-10-15 11:36:06,Server-A,WARN,93.68,1551.98
LOG-16157,2025-12-31 08:51:11,Server-C,INFO,92.92,1429.72
LOG-16158,2026-05-09 04:46:32,Server-D,INFO,90.13,507.87
LOG-16159,2026-03-10 13:32:50,Server-D,INFO,99.81,1621.53
LOG-16160,2026-05-01 05:47:31,Server-E,WARN,89.69,1213.04
LOG-16161,2025-11-22 19:43:00,Server-D,ERROR,90.28,266.5
LOG-16162,2025-06-17 14:09:44,Server-A,CRITICAL,89.43,721.02
LOG-16163,2026-05-26 05:21:52,Server-D,WARN,97.03,1714.44
LOG-16164,2025-10-18 06:19:12,Server-B,INFO,86.46,734.81
LOG-16165,2025-12-31 12:44:37,Server-D,WARN,98.19,1717.52
LOG-16166,2025-07-06 09:31:52,Server-A,WARN,97.11,1078.97
LOG-16167,2025-08-09 16:53:09,Server-B,ERROR,85.83,1873.87
LOG-16168,2025-11-23 10:50:43,Server-D,WARN,85.05,912.96
LOG-16169,2026-01-21 03:35:01,Server-C,ERROR,98.19,1901.56
LOG-16170,2026-03-08 03:08:59,Server-C,ERROR,90.23,664.29
LOG-16171,2025-10-15 10:27:36,Server-A,WARN,99.7,1802.08
LOG-16172,2025-08-27 04:15:48,Server-E,INFO,97.53,1910.68
LOG-16173,2025-12-22 05:43:52,Server-E,WARN,98.5,1617.02
LOG-16174,2025-10-09 19:44:43,Server-D,ERROR,94.78,658.97
LOG-16175,2026-05-28 17:29:15,Server-C,INFO,92.2,568.38
LOG-16176,2025-08-03 14:42:12,Server-A,INFO,99.77,1513.5
LOG-16177,2025-11-29 22:58:20,Server-E,WARN,97.23,1205.66
LOG-16178,2026-03-15 00:15:10,Server-D,CRITICAL,86.23,418.34
LOG-16179,2026-05-06 13:42:43,Server-B,CRITICAL,89.62,1770.45
LOG-16180,2026-02-24 00:15:38,Server-C,WARN,89.43,1427.3
LOG-16181,2025-11-11 12:21:46,Server-D,CRITICAL,87.66,1998.78
LOG-16182,2026-02-19 05:33:13,Server-E,ERROR,85.71,724.6
LOG-16183,2026-01-17 23:33:08,Server-C,WARN,86.93,449.33
LOG-16184,2025-08-14 17:58:33,Server-D,ERROR,98.77,1355.42
LOG-16185,2026-05-22 09:27:39,Server-C,CRITICAL,92.39,1756.24
LOG-16186,2025-10-19 23:56:49,Server-E,WARN,94.01,1850.65
LOG-16187,2026-01-31 03:52:54,Server-B,WARN,87.13,564.73
LOG-16188,2026-05-07 08:44:57,Server-A,WARN,90.76,1520.18
LOG-16189,2025-11-18 23:21:02,Server-B,WARN,92.68,979.83
LOG-16190,2025-11-20 22:32:40,Server-B,ERROR,96.94,768.28
LOG-16191,2025-11-24 12:46:32,Server-E,INFO,87.26,580.0
LOG-16192,2026-04-06 08:36:38,Server-C,INFO,85.54,1940.26
LOG-16193,2025-11-24 07:27:25,Server-C,INFO,89.39,1455.62
LOG-16194,2025-12-01 12:50:30,Server-A,INFO,94.55,87.14
LOG-16195,2025-10-24 13:40:58,Server-C,CRITICAL,93.88,217.56
LOG-16196,2026-05-17 12:59:36,Server-B,WARN,96.33,945.48
LOG-16197,2025-10-05 11:22:07,Server-E,INFO,92.33,913.93
LOG-16198,2026-03-21 14:27:17,Server-B,CRITICAL,93.66,1930.14
LOG-16199,2025-08-29 03:27:31,Server-D,ERROR,95.32,688.84
LOG-16200,2025-07-19 23:12:23,Server-E,WARN,92.38,386.06
LOG-16201,2025-06-15 09:03:02,Server-A,ERROR,89.92,269.76
LOG-16202,2026-01-15 20:50:04,Server-B,WARN,86.12,917.98
LOG-16203,2026-01-13 18:25:50,Server-D,INFO,99.59,1643.21
LOG-16204,2025-10-07 21:21:33,Server-C,INFO,88.16,917.52
LOG-16205,2025-09-26 00:57:12,Server-B,ERROR,86.21,963.7
LOG-16206,2026-01-15 06:52:42,Server-C,CRITICAL,91.58,1799.37
LOG-16207,2025-09-14 19:20:15,Server-A,CRITICAL,96.57,997.82
LOG-16208,2025-07-21 20:04:55,Server-A,INFO,88.82,1478.85
LOG-16209,2026-03-19 17:08:46,Server-B,ERROR,98.6,603.49
LOG-16210,2025-07-03 12:59:32,Server-D,INFO,85.49,882.39
LOG-16211,2025-08-15 13:52:35,Server-D,INFO,88.33,1831.18
LOG-16212,2025-07-30 01:02:32,Server-D,INFO,87.3,1910.79
LOG-16213,2026-02-24 08:20:05,Server-B,WARN,86.76,1765.76
LOG-16214,2026-03-25 16:18:31,Server-B,CRITICAL,94.17,1462.89
LOG-16215,2026-05-17 00:18:06,Server-C,INFO,95.47,1750.83
LOG-16216,2026-05-02 18:10:16,Server-E,ERROR,86.73,1021.08
LOG-16217,2026-01-06 08:31:06,Server-E,ERROR,99.75,495.39
LOG-16218,2026-05-28 18:54:31,Server-D,WARN,91.43,248.61
LOG-16219,2026-04-02 03:47:56,Server-D,WARN,97.74,822.32
LOG-16220,2025-06-15 12:16:34,Server-B,WARN,93.77,1314.42
LOG-16221,2026-04-23 09:34:04,Server-C,WARN,87.49,1662.68
LOG-16222,2026-05-16 11:43:57,Server-A,ERROR,91.48,1029.75
LOG-16223,2026-02-18 00:54:23,Server-C,INFO,98.85,300.43
LOG-16224,2026-04-23 00:44:16,Server-C,WARN,85.37,710.65
LOG-16225,2026-05-15 13:19:31,Server-B,ERROR,85.07,1429.35
LOG-16226,2025-08-02 21:19:07,Server-B,WARN,89.55,1705.99
LOG-16227,2025-07-23 00:00:22,Server-E,CRITICAL,94.66,856.33
LOG-16228,2026-02-01 05:27:54,Server-A,INFO,88.11,827.95
LOG-16229,2025-10-11 09:58:42,Server-C,CRITICAL,90.63,1061.0
LOG-16230,2025-06-09 20:11:24,Server-B,CRITICAL,86.46,244.99
LOG-16231,2025-09-06 18:15:56,Server-B,WARN,99.97,131.96
LOG-16232,2026-03-09 16:25:01,Server-D,CRITICAL,96.0,533.39
LOG-16233,2025-11-03 19:58:38,Server-E,INFO,93.64,1420.09
LOG-16234,2026-03-08 04:03:22,Server-D,WARN,96.33,1702.47
LOG-16235,2025-09-29 08:59:08,Server-E,CRITICAL,96.34,1415.73
LOG-16236,2026-05-28 19:47:05,Server-E,ERROR,94.29,348.32
LOG-16237,2025-09-13 20:34:53,Server-B,CRITICAL,92.6,1809.08
LOG-16238,2025-07-29 02:45:58,Server-D,INFO,88.49,116.58
LOG-16239,2025-11-24 12:45:19,Server-A,ERROR,93.86,1211.62
LOG-16240,2026-01-02 21:20:05,Server-A,CRITICAL,85.03,908.17
LOG-16241,2026-02-10 15:21:57,Server-D,INFO,89.26,529.63
LOG-16242,2025-07-14 21:31:13,Server-A,CRITICAL,98.71,210.13
LOG-16243,2025-06-13 06:03:15,Server-E,INFO,90.74,1676.77
LOG-16244,2026-03-20 15:51:48,Server-B,WARN,90.45,1238.14
LOG-16245,2026-02-12 13:52:30,Server-A,ERROR,85.49,1631.05
LOG-16246,2025-11-19 08:30:10,Server-C,CRITICAL,89.59,1479.79
LOG-16247,2026-01-08 20:04:09,Server-E,INFO,86.88,971.79
LOG-16248,2025-07-13 01:34:39,Server-C,WARN,89.01,1933.7
LOG-16249,2025-10-23 09:09:47,Server-C,INFO,95.57,1640.92
LOG-16250,2025-07-18 09:47:51,Server-D,CRITICAL,88.69,1492.09
LOG-16251,2025-09-20 19:57:17,Server-A,ERROR,89.84,181.9
LOG-16252,2025-06-06 17:55:36,Server-E,CRITICAL,85.34,89.03
LOG-16253,2025-07-24 23:50:00,Server-A,INFO,86.55,1619.18
LOG-16254,2026-01-26 17:30:00,Server-B,WARN,92.65,1760.13
LOG-16255,2026-03-16 19:46:29,Server-B,WARN,93.36,706.08
LOG-16256,2026-01-24 09:58:31,Server-E,INFO,95.55,841.01
LOG-16257,2026-03-07 07:38:43,Server-C,ERROR,89.33,1755.52
LOG-16258,2026-03-16 00:21:10,Server-A,WARN,94.43,888.72
LOG-16259,2025-10-07 09:44:24,Server-C,ERROR,93.9,1746.15
LOG-16260,2026-05-23 17:08:05,Server-C,WARN,93.61,1285.03
LOG-16261,2025-06-13 19:33:46,Server-E,WARN,92.09,494.7
LOG-16262,2025-07-05 13:40:16,Server-C,CRITICAL,96.79,927.86
LOG-16263,2025-10-21 22:13:43,Server-C,INFO,99.43,219.68
LOG-16264,2025-07-23 08:40:30,Server-E,CRITICAL,85.02,1426.77
LOG-16265,2026-03-18 04:49:43,Server-E,CRITICAL,90.79,1244.51
LOG-16266,2026-01-13 08:09:03,Server-B,CRITICAL,90.64,1447.92
LOG-16267,2025-11-20 18:15:10,Server-D,CRITICAL,93.25,402.03
LOG-16268,2025-06-17 12:28:54,Server-E,WARN,95.83,1640.9
LOG-16269,2026-01-08 08:07:54,Server-D,CRITICAL,95.75,190.99
LOG-16270,2025-12-11 17:14:39,Server-A,INFO,88.77,151.76
LOG-16271,2025-09-15 18:08:55,Server-D,WARN,89.13,1987.89
LOG-16272,2025-07-28 21:20:09,Server-D,ERROR,94.41,221.49
LOG-16273,2026-06-01 17:56:26,Server-D,INFO,95.69,1293.22
LOG-16274,2025-12-10 13:45:00,Server-B,INFO,99.56,1822.5
LOG-16275,2025-09-23 09:06:15,Server-E,CRITICAL,94.84,1191.64
LOG-16276,2025-07-04 13:44:41,Server-C,ERROR,85.11,1670.45
LOG-16277,2025-08-15 00:05:03,Server-C,WARN,89.92,576.52
LOG-16278,2025-11-28 00:06:48,Server-C,WARN,91.82,815.89
LOG-16279,2025-08-08 08:36:25,Server-D,ERROR,86.05,986.94
LOG-16280,2025-09-13 03:37:49,Server-A,INFO,94.65,491.09
LOG-16281,2025-10-18 11:44:06,Server-B,ERROR,87.1,1058.43
LOG-16282,2025-10-23 07:35:26,Server-A,WARN,92.73,1928.67
LOG-16283,2025-09-09 11:09:38,Server-E,WARN,85.99,1001.35
LOG-16284,2026-01-08 23:40:08,Server-D,ERROR,96.24,1459.18
LOG-16285,2026-06-02 23:04:01,Server-B,ERROR,91.01,338.29
LOG-16286,2025-08-03 01:41:03,Server-A,CRITICAL,96.96,170.88
LOG-16287,2025-07-11 02:55:19,Server-C,CRITICAL,87.94,1387.78
LOG-16288,2025-10-10 04:47:01,Server-C,INFO,96.54,1550.99
LOG-16289,2026-01-11 01:23:26,Server-D,CRITICAL,96.79,1064.68
LOG-16290,2026-05-14 01:02:19,Server-B,INFO,87.13,664.32
LOG-16291,2026-05-18 13:35:24,Server-E,ERROR,86.44,625.4
LOG-16292,2026-06-01 00:55:43,Server-C,WARN,97.84,945.02
LOG-16293,2026-01-28 23:21:47,Server-A,CRITICAL,90.64,881.68
LOG-16294,2026-04-08 08:13:58,Server-B,INFO,96.64,1993.92
LOG-16295,2026-03-12 20:52:54,Server-B,ERROR,86.4,1845.07
LOG-16296,2026-02-15 20:58:32,Server-C,INFO,85.81,1221.23
LOG-16297,2025-08-11 23:54:06,Server-B,INFO,85.84,1956.45
LOG-16298,2025-07-12 07:53:57,Server-D,CRITICAL,97.93,1864.43
LOG-16299,2026-06-04 12:06:17,Server-A,ERROR,85.53,342.14
LOG-16300,2026-03-31 11:57:18,Server-E,CRITICAL,95.41,1813.28
LOG-16301,2026-05-19 06:24:33,Server-B,ERROR,86.27,834.69
LOG-16302,2025-10-16 08:28:05,Server-A,INFO,91.74,745.92
LOG-16303,2026-03-29 07:13:07,Server-B,WARN,92.39,709.41
LOG-16304,2025-10-15 14:01:49,Server-C,ERROR,87.08,1063.83
LOG-16305,2025-10-10 06:44:38,Server-C,INFO,87.99,664.02
LOG-16306,2025-11-30 19:32:07,Server-D,ERROR,98.89,718.96
LOG-16307,2025-12-11 09:14:56,Server-C,INFO,86.39,1054.45
LOG-16308,2026-04-15 00:05:27,Server-D,INFO,94.88,830.06
LOG-16309,2026-05-26 20:33:14,Server-D,CRITICAL,86.67,599.68
LOG-16310,2025-11-14 09:22:05,Server-D,INFO,92.25,1929.66
LOG-16311,2026-02-04 12:53:53,Server-A,INFO,86.13,1104.31
LOG-16312,2025-06-11 21:58:29,Server-D,WARN,92.43,984.56
LOG-16313,2026-01-20 17:01:25,Server-D,CRITICAL,86.25,719.24
LOG-16314,2025-11-03 20:35:43,Server-C,CRITICAL,99.85,1436.0
LOG-16315,2025-11-17 08:43:49,Server-E,INFO,88.14,1099.69
LOG-16316,2025-07-09 00:49:35,Server-A,ERROR,93.55,987.59
LOG-16317,2025-12-18 19:57:38,Server-D,WARN,96.27,937.23
LOG-16318,2025-07-07 22:31:50,Server-D,WARN,97.17,1768.72
LOG-16319,2025-08-04 07:55:31,Server-B,WARN,89.49,111.36
LOG-16320,2025-08-18 13:06:09,Server-B,ERROR,94.73,402.76
LOG-16321,2026-03-20 07:39:06,Server-A,WARN,93.8,805.06
LOG-16322,2025-08-24 13:24:09,Server-B,WARN,92.4,440.24
LOG-16323,2025-08-05 10:45:34,Server-B,WARN,95.74,364.65
LOG-16324,2025-09-13 16:53:25,Server-C,ERROR,94.6,1426.07
LOG-16325,2026-01-26 01:52:37,Server-C,CRITICAL,98.92,1891.33
LOG-16326,2025-08-12 11:03:54,Server-B,WARN,93.68,188.39
LOG-16327,2025-09-04 04:19:47,Server-E,CRITICAL,91.29,1211.25
LOG-16328,2025-12-08 08:49:46,Server-D,WARN,89.92,1480.49
LOG-16329,2026-05-25 10:21:15,Server-C,INFO,86.16,1761.77
LOG-16330,2025-11-01 01:05:52,Server-B,INFO,98.51,626.07
LOG-16331,2026-02-05 20:35:24,Server-C,INFO,99.72,948.67
LOG-16332,2026-05-19 13:10:18,Server-A,ERROR,91.68,531.7
LOG-16333,2025-12-26 17:55:38,Server-C,ERROR,92.22,552.16
LOG-16334,2026-06-06 10:11:51,Server-A,ERROR,94.27,1507.56
LOG-16335,2025-10-11 10:17:19,Server-A,CRITICAL,92.81,1551.99
LOG-16336,2025-11-05 00:18:38,Server-D,WARN,98.69,448.77
LOG-16337,2025-11-10 01:41:32,Server-A,INFO,99.3,1017.57
LOG-16338,2025-08-17 06:03:05,Server-A,ERROR,93.12,1796.88
LOG-16339,2025-10-20 12:25:33,Server-C,ERROR,85.29,1976.4
LOG-16340,2025-06-19 06:02:04,Server-A,ERROR,86.4,1476.09
LOG-16341,2026-03-20 15:43:46,Server-E,INFO,94.71,457.94
LOG-16342,2025-07-09 13:27:43,Server-E,WARN,99.76,1993.07
LOG-16343,2025-11-30 20:21:47,Server-B,WARN,85.72,1721.16
LOG-16344,2025-09-21 09:03:30,Server-C,ERROR,85.23,491.39
LOG-16345,2025-10-16 15:17:30,Server-C,WARN,90.42,1678.14
LOG-16346,2025-12-29 03:09:17,Server-D,WARN,97.13,1628.08
LOG-16347,2025-10-15 21:49:53,Server-D,CRITICAL,99.3,1613.44
LOG-16348,2026-01-12 15:49:24,Server-C,INFO,90.42,148.85
LOG-16349,2026-05-17 05:38:01,Server-D,INFO,99.64,309.49
LOG-16350,2026-01-27 21:14:10,Server-D,CRITICAL,99.64,812.77
LOG-16351,2025-07-09 04:33:14,Server-B,CRITICAL,93.51,512.37
LOG-16352,2026-02-05 11:55:22,Server-D,ERROR,85.97,1280.21
LOG-16353,2026-06-04 22:22:28,Server-E,ERROR,94.29,1400.87
LOG-16354,2025-08-04 20:29:16,Server-B,INFO,88.07,1673.36
LOG-16355,2026-05-28 13:25:03,Server-B,ERROR,89.75,1662.04
LOG-16356,2025-11-30 04:22:04,Server-E,WARN,93.2,866.02
LOG-16357,2025-08-10 01:57:59,Server-E,WARN,87.95,442.71
LOG-16358,2026-03-09 13:50:04,Server-A,INFO,87.72,1247.87
LOG-16359,2025-12-12 00:04:12,Server-B,INFO,94.95,1150.41
LOG-16360,2025-12-19 14:19:07,Server-B,CRITICAL,90.42,1704.67
LOG-16361,2026-04-10 07:53:47,Server-A,ERROR,87.69,438.78
LOG-16362,2025-12-31 03:29:16,Server-E,CRITICAL,88.98,1282.0
LOG-16363,2025-12-23 20:39:58,Server-D,WARN,92.76,1949.11
LOG-16364,2026-04-01 21:23:12,Server-C,ERROR,96.12,655.21
LOG-16365,2026-03-20 00:33:14,Server-E,WARN,85.29,1509.68
LOG-16366,2026-02-27 15:45:41,Server-D,CRITICAL,90.39,62.26
LOG-16367,2025-09-27 13:29:03,Server-D,WARN,87.84,1651.08
LOG-16368,2025-07-19 07:13:58,Server-A,CRITICAL,98.16,1164.25
LOG-16369,2025-07-09 10:27:27,Server-B,ERROR,98.29,1812.77
LOG-16370,2025-10-13 00:49:36,Server-C,INFO,92.98,1910.12
LOG-16371,2026-02-08 00:27:23,Server-D,CRITICAL,97.61,502.92
LOG-16372,2026-02-23 07:51:00,Server-D,INFO,93.49,1600.69
LOG-16373,2026-04-12 05:34:18,Server-A,CRITICAL,96.4,1026.36
LOG-16374,2026-03-18 09:23:47,Server-D,INFO,94.5,860.31
LOG-16375,2025-10-05 10:53:23,Server-A,WARN,86.12,715.26
LOG-16376,2025-08-09 01:30:40,Server-E,INFO,86.83,1628.84
LOG-16377,2025-10-18 11:34:59,Server-A,ERROR,99.73,1412.03
LOG-16378,2026-04-08 20:34:35,Server-E,INFO,95.5,820.46
LOG-16379,2026-05-12 00:58:57,Server-C,INFO,95.67,1450.58
LOG-16380,2025-06-23 21:11:39,Server-B,CRITICAL,99.79,244.71
LOG-16381,2026-03-20 00:38:38,Server-D,CRITICAL,90.83,829.47
LOG-16382,2026-05-19 00:52:52,Server-E,INFO,98.01,1981.9
LOG-16383,2025-12-30 03:42:58,Server-A,INFO,93.84,1438.37
LOG-16384,2026-02-13 01:13:30,Server-B,WARN,98.08,1056.11
LOG-16385,2025-08-15 17:17:16,Server-B,INFO,92.31,1026.12
LOG-16386,2025-10-29 00:59:01,Server-C,WARN,85.18,1998.56
LOG-16387,2026-02-06 08:19:38,Server-C,WARN,93.22,1428.07
LOG-16388,2025-10-04 01:15:14,Server-A,INFO,90.25,342.79
LOG-16389,2026-04-30 14:20:26,Server-D,INFO,87.14,1168.41
LOG-16390,2026-02-04 10:59:30,Server-D,CRITICAL,89.38,1335.25
LOG-16391,2025-11-24 16:42:37,Server-B,WARN,99.12,1008.8
LOG-16392,2026-05-25 04:32:40,Server-D,INFO,87.95,1440.24
LOG-16393,2025-06-25 16:42:15,Server-A,WARN,87.27,1670.47
LOG-16394,2025-10-06 14:01:35,Server-E,CRITICAL,89.84,687.54
LOG-16395,2026-01-14 14:13:31,Server-D,CRITICAL,91.74,1399.54
